id_reserva;id_unidade;id_tipo_quarto;id_cliente;id_canal;data_checkin;data_checkout;qtd_diarias;num_hospedes;avaliacao_hospede;status_reserva;forma_pagamento
921;4;2;231;1.0;2024-03-19;2024-03-23;4;2;10.0;confirmada;Cartão de Crédito
922;1;2;185;1.0;2023-03-03;2023-03-06;3;2;;confirmada;PIX
923;6;2;263;1.0;2024-08-10;2024-08-11;1;2;6.0;confirmada;PIX
924;7;2;241;1.0;2024-11-04;2024-11-07;3;1;;concluída;Cartão de Crédito
925;8;4;50;2.0;2023-12-07;2023-12-14;7;2;8.0;cancelada;Transferência
926;1;3;272;2.0;2023-02-24;2023-03-03;7;3;;no-show;Dinheiro
927;1;4;235;1.0;2024-02-12;2024-02-14;2;4;10.0;confirmada;Cartão de Débito
928;12;2;91;1.0;2024-03-22;2024-03-27;5;2;8.0;cancelada;Transferência
929;3;2;93;;2024-10-22;2024-10-23;1;1;2.0;no-show;Transferência
930;8;2;294;2.0;2024-08-10;2024-08-17;7;2;7.0;cancelada;Transferência
931;8;4;173;2.0;2023-05-10;2023-05-11;1;3;;confirmada;Cartão de Débito
932;1;3;87;1.0;2023-11-20;2023-11-27;7;2;7.0;confirmada;Cartão de Débito
933;3;4;196;3.0;2024-05-07;2024-05-08;1;4;-3.0;no-show;Cartão de Crédito
934;11;2;183;1.0;2024-09-16;2024-09-20;4;2;9.0;confirmada;Transferência
935;11;3;15;;2024-03-25;2024-03-28;3;1;7.0;confirmada;PIX
936;2;3;226;1.0;2023-12-04;2023-12-11;7;3;9.0;confirmada;PIX
937;5;2;98;1.0;2023-10-15;2023-10-17;2;1;2.0;confirmada;Cartão de Débito
938;7;3;281;3.0;2024-11-04;2024-11-07;3;2;7.0;confirmada;Transferência
939;2;4;227;2.0;2024-04-14;2024-04-18;4;1;9.0;confirmada;Dinheiro
940;3;1;250;1.0;2024-01-15;2024-01-17;2;2;2.0;confirmada;PIX
941;5;1;274;2.0;2023-10-15;2023-10-17;2;1;2.0;confirmada;Transferência
942;4;3;160;4.0;2023-08-13;2023-08-14;1;3;9.0;confirmada;PIX
943;2;4;244;1.0;2024-08-10;2024-08-14;4;1;10.0;confirmada;Transferência
944;12;2;91;3.0;2024-12-13;2024-12-19;6;2;;confirmada;Transferência
945;2;3;127;3.0;2024-02-26;2024-03-04;7;1;9.0;confirmada;Cartão de Débito
946;7;2;200;4.0;2024-02-19;2024-02-21;2;2;8.0;cancelada;PIX
947;12;3;130;4.0;2024-12-01;2024-12-04;3;3;7.0;confirmada;Dinheiro
948;8;5;230;2.0;2023-04-08;2023-04-15;7;1;10.0;confirmada;Transferência
949;4;5;288;3.0;2023-07-23;2023-07-26;3;2;9.0;confirmada;cartao credito
950;9;4;16;2.0;2023-02-23;2023-02-28;5;1;10.0;confirmada;Cartão de Crédito
951;9;1;276;1.0;2024-03-17;2024-03-21;4;1;10.0;confirmada;Cartão de Débito
952;6;3;210;1.0;2024-05-01;2024-05-04;3;1;7.0;concluída;Transferência
953;12;1;110;1.0;2024-07-23;2024-07-27;4;2;9.0;concluída;Cartão de Crédito
954;5;2;126;2.0;2023-03-10;2023-03-12;2;1;1.0;confirmada;Cartão de Débito
955;7;3;211;2.0;2023-07-12;2023-07-16;-1;1;9.0;confirmada;Dinheiro
956;1;3;227;2.0;2024-11-21;2024-11-25;4;1;7.0;confirmada;Transferência
957;11;3;187;2.0;2023-04-07;2023-04-14;7;3;6.0;confirmada;Dinheiro
958;7;1;47;2.0;2023-04-15;2023-04-16;1;2;6.0;confirmada;Transferência
959;9;1;284;;2023-03-20;2023-03-27;7;1;6.0;confirmada;PIX
960;7;1;191;1.0;2023-11-14;2023-11-19;5;1;10.0;confirmada;Transferência
961;6;1;115;2.0;2024-08-15;2024-08-17;2;2;6.0;cancelada;Transferência
962;9;3;161;1.0;2024-07-23;2024-07-26;3;2;10.0;confirmada;Cartão de Débito
963;5;1;133;2.0;2023-10-15;2023-10-17;2;2;3.0;confirmada;Transferência
964;4;2;281;3.0;2024-07-15;2024-07-19;4;2;9.0;confirmada;Cartão de Débito
965;11;3;78;1.0;2024-04-19;2024-04-22;3;2;6.0;confirmada;Dinheiro
966;4;3;288;2.0;2024-01-18;2024-01-19;1;2;6.0;confirmada;Cartão de Débito
967;3;2;28;1.0;2023-07-15;2023-07-17;2;1;3.0;confirmada;PIX
968;6;1;126;1.0;2024-08-04;2024-08-10;6;1;10.0;cancelada;Dinheiro
969;5;1;260;1.0;2023-10-15;2023-10-17;2;2;1.0;confirmada;Dinheiro
970;3;1;148;2.0;2023-07-15;2023-07-17;2;1;1.0;confirmada;Cartão de Débito
971;11;2;12;3.0;2023-04-04;2023-04-11;7;2;9.0;no-show;Cartão de Débito
972;8;3;233;4.0;2024-06-25;2024-07-01;6;3;;confirmada;PIX
973;7;2;26;4.0;2024-07-27;2024-07-31;4;1;;confirmada;Cartão de Débito
974;7;1;268;2.0;2024-06-25;2024-07-01;6;1;7.0;confirmada;Cartão de Débito
975;1;1;93;2.0;2024-12-13;2024-12-19;6;1;;concluída;Dinheiro
976;5;2;87;2.0;2024-01-08;2024-01-10;2;2;1.0;confirmada;Cartão de Crédito
977;9;3;269;1.0;2023-04-23;2023-04-25;2;3;8.0;confirmada;PIX
978;12;2;58;2.0;2024-03-10;2024-03-13;3;2;8.0;confirmada;PIX
979;12;2;52;4.0;2023-05-28;2023-05-29;1;1;7.0;confirmada;PIX
980;3;1;154;3.0;2024-01-15;2024-01-17;2;2;2.0;confirmada;Cartão de Crédito
981;4;3;114;;2023-03-09;2023-03-12;3;2;7.0;no-show;Dinheiro
982;5;2;223;3.0;2024-03-10;2024-03-13;3;1;3.0;confirmada;Dinheiro
983;8;1;77;2.0;2024-09-08;2024-09-14;6;1;6.0;confirmada;PIX
984;8;4;16;4.0;2023-08-07;2023-08-13;6;4;9.0;confirmada;cred
985;10;3;281;4.0;2024-04-09;2024-04-14;5;2;10.0;Concluida;Cartão de Débito
986;8;5;287;2.0;2024-02-24;2024-02-27;3;2;8.0;cancelada;Cartão de Débito
987;10;4;300;1.0;2023-06-19;2023-06-21;2;3;7.0;confirmada;Cartão de Crédito
988;7;3;269;2.0;2024-09-18;2024-09-25;7;2;6.0;confirmada;Transferência
989;2;2;155;3.0;2024-04-16;2024-04-22;6;2;10.0;confirmada;Dinheiro
990;7;1;175;;2024-12-01;2024-12-05;4;1;7.0;cancelada;Cartão de Crédito
991;5;1;57;1.0;2023-10-15;2023-10-17;2;1;2.0;Confirmada;Dinheiro
992;12;4;260;1.0;2024-10-19;2024-10-20;1;1;;cancelada;Cartão de Crédito
993;2;2;298;4.0;2023-06-22;2023-06-23;1;1;9.0;confirmada;PIX
994;8;1;22;1.0;2023-08-13;2023-08-20;7;2;7.0;confirmada;Cartão de Débito
995;7;3;290;4.0;2023-12-16;2023-12-17;1;3;9.0;confirmada;Dinheiro
996;3;2;109;4.0;2024-01-15;2024-01-17;2;1;2.0;confirmada;Transferência
997;4;2;268;2.0;2024-01-08;2024-01-09;1;1;9.0;confirmada;DINHEIRO
998;4;1;64;3.0;2024-01-08;2024-01-11;3;2;9.0;concluída;Cartão de Débito
999;5;2;21;3.0;2024-01-30;2024-01-31;1;1;1.0;confirmada;Dinheiro
1000;3;2;227;3.0;2024-01-15;2024-01-17;2;2;3.0;confirmada;Cartão de Débito
1001;7;2;95;3.0;2024-02-21;2024-02-23;2;2;6.0;cancel.;Transferência
1002;1;3;195;2.0;2024-09-05;2024-09-12;7;1;8.0;confirmada;Transferência
1003;3;2;52;4.0;2023-07-15;2023-07-17;2;2;1.0;confirmada;Dinheiro
1004;9;3;236;2.0;2024-03-24;2024-03-31;7;3;9.0;confirmada;Transferência
1005;12;3;131;3.0;2023-05-29;2023-06-01;3;2;7.0;confirmada;Cartão de Débito
1006;8;2;91;2.0;2024-12-31;2025-01-01;1;2;;confirmada;Cartão de Débito
1007;12;3;164;4.0;2023-03-26;2023-03-27;1;3;7.0;cancelada;Dinheiro
1008;8;4;271;2.0;2023-09-23;2023-09-26;3;4;;confirmada;Cartão de Crédito
1009;2;2;167;1.0;2023-02-27;2023-03-05;6;2;6.0;no-show;Transferência
1010;3;3;146;1.0;2024-04-07;2024-04-10;3;3;4.0;confirmada;Dinheiro
1011;3;1;257;4.0;2023-07-15;2023-07-17;2;1;1.0;confirmada;Cartão de Débito
1012;12;4;57;1.0;2023-10-04;2023-10-10;6;1;6.0;confirmada;PIX
1013;5;2;20;3.0;2024-06-15;2024-06-17;2;2;1.0;confirmada;Transferência
1014;12;2;115;4.0;2023-10-30;2023-11-05;6;1;8.0;confirmada;PIX
1015;9;1;246;1.0;2023-09-13;2023-09-15;2;2;;confirmada;Cartão de Crédito
1016;9;1;28;1.0;2023-09-08;2023-09-09;1;2;9.0;concluída;Transferência
1017;7;3;190;1.0;2024-04-23;2024-04-27;4;1;10.0;confirmada;Cartão de Débito
1018;11;2;43;4.0;2024-04-11;2024-04-13;2;2;6.0;conf.;Cartão de Crédito
1019;9;4;295;4.0;2023-08-18;2023-08-20;2;3;9.0;confirmada;Transferência
1020;6;2;62;2.0;2024-07-24;2024-07-30;6;2;8.0;confirmada;Cartão de Débito
1021;2;1;15;1.0;2024-05-21;2024-05-25;4;1;8.0;cancelada;Cartão de Débito
1022;6;2;198;;2023-02-22;2023-02-24;2;1;10.0;confirmada;Cartão de Débito
1023;8;3;233;1.0;2023-03-21;2023-03-26;5;3;7.0;confirmada;PIX
1024;3;1;209;2.0;2024-01-20;2024-01-21;1;1;4.0;concluída;Transferência
1025;4;5;146;2.0;2023-12-10;2023-12-11;1;3;10.0;confirmada;Dinheiro
1026;6;4;257;2.0;2024-07-07;2024-07-13;6;2;7.0;cancelada;Cartão de Crédito
1027;5;1;294;1.0;2024-02-05;2024-02-07;2;2;3.0;cancelada;Cartão de Débito
1028;3;1;184;2.0;2024-09-28;2024-09-30;2;2;4.0;confirmada;Cartão de Crédito
1029;2;3;186;3.0;2023-05-08;2023-05-14;6;1;7.0;confirmada;Cartão de Crédito
1030;10;2;236;1.0;2023-12-07;2023-12-12;5;1;8.0;confirmada;Dinheiro
1031;9;3;290;4.0;2023-11-23;2023-11-26;3;3;8.0;confirmada;Cartão de Crédito
1032;9;3;155;1.0;2024-07-26;2024-07-29;3;2;6.0;Concluída ;Transferência
1033;1;5;11;1.0;2023-07-12;2023-07-19;7;4;7.0;confirmada;Cartão de Débito
1034;4;2;28;3.0;2024-10-17;2024-10-19;2;2;;cancelada;Cartão de Débito
1035;12;3;257;3.0;2023-03-06;2023-03-07;1;3;8.0;confirmada;Cartão de Débito
1036;2;2;102;3.0;2024-08-31;2024-09-06;6;2;7.0;confirmada;PIX
1037;5;2;145;1.0;2023-10-15;2023-10-17;2;2;3.0;confirmada;Cartão de Débito
1038;6;3;245;1.0;2023-10-10;2023-10-12;2;1;8.0;concluída;Transferência
1039;2;4;45;2.0;2024-03-04;2024-03-06;2;3;10.0;concluída;Cartão de Débito
1040;3;2;51;2.0;2024-07-29;2024-07-30;1;1;2.0;cancelada;Dinheiro
1041;2;3;172;3.0;2024-12-08;2024-12-11;3;2;10.0;confirmada;CC
1042;5;1;39;3.0;2024-12-24;2024-12-25;1;1;1.0;concluída;Cartão de Débito
1043;11;2;237;2.0;2024-11-04;2024-11-05;1;1;10.0;confirmada;Cartão de Débito
1044;2;1;10;2.0;2024-09-20;2024-09-26;6;2;;confirmada;Dinheiro
1045;9;1;32;1.0;2023-12-01;2023-12-03;2;1;7.0;concluída;Transferência
1046;3;1;244;3.0;2024-04-12;2024-04-15;3;1;3.0;Concluida;Dinheiro
1047;8;5;186;1.0;2024-02-07;2024-02-11;4;1;9.0;concluída;Dinheiro
1048;12;3;288;3.0;2024-04-29;2024-05-02;3;3;8.0;confirmada;Transferência
1049;8;1;118;;2024-07-27;2024-08-01;5;2;9.0;confirmada;PIX
1050;11;2;114;2.0;2024-08-21;2024-08-22;1;2;;confirmada;Cartão de Débito
1051;2;4;109;;2024-06-30;2024-07-07;7;1;;confirmada;Cartão de Crédito
1052;3;2;28;2.0;2023-03-06;2023-03-09;3;1;3.0;no-show;PIX
1053;10;1;163;1.0;2023-11-19;2023-11-26;7;1;6.0;confirmada;Cartão de Crédito
1054;11;2;270;2.0;2023-05-23;2023-05-29;6;1;9.0;confirmada;Transferência
1055;2;4;233;4.0;2024-08-30;2024-09-02;3;4;10.0;concluída;Cartão de Débito
1056;6;3;50;3.0;2023-06-12;2023-06-17;5;2;7.0;concluída;Dinheiro
1057;5;2;60;4.0;2024-06-15;2024-06-17;2;1;2.0;confirmada;PIX
1058;1;3;289;2.0;2023-04-04;2023-04-10;6;2;9.0;confirmada;PIX
1059;5;1;278;3.0;2023-12-20;2023-12-23;3;2;3.0;confirmada;Transferência
1060;12;1;161;3.0;2024-03-24;2024-03-30;6;2;9.0;confirmada;Transferência
1061;6;2;124;2.0;2024-12-04;2024-12-08;4;1;;confirmada;Dinheiro
1062;3;1;1;4.0;2023-07-15;2023-07-17;2;2;2.0;confirmada;Dinheiro
1063;12;1;75;1.0;2024-11-08;2024-11-14;6;2;7.0;confirmada;Dinheiro
1064;2;4;109;1.0;2023-03-27;2023-03-31;4;4;9.0;confirmada;Cartão de Débito
1065;8;5;122;1.0;2024-04-19;2024-04-25;6;1;10.0;confirmada;PIX
1066;1;1;141;2.0;2024-06-29;2024-07-05;6;1;8.0;no-show;Dinheiro
1067;6;3;195;2.0;2024-08-16;2024-08-23;7;1;6.0;confirmada;cash
1068;3;2;210;2.0;2024-01-15;2024-01-17;2;1;2.0;confirmada;Transferência
1069;7;5;98;4.0;2023-10-22;2023-10-24;2;2;7.0;cancelada;Cartão de Débito
1070;12;3;58;4.0;2023-06-28;2023-06-30;2;2;6.0;confirmada;PIX
1071;2;5;266;4.0;2024-02-08;2024-02-13;5;1;9.0;confirmada;Cartão de Débito
1072;4;1;57;;2023-07-18;2023-07-21;3;2;9.0;confirmada;Cartão de Débito
1073;7;1;56;1.0;2024-12-04;2024-12-08;4;1;6.0;confirmada;Dinheiro
1074;4;1;271;1.0;2023-03-18;2023-03-22;4;1;9.0;confirmada;Transferência
1075;3;2;28;3.0;2024-01-15;2024-01-17;2;1;2.0;confirmada;Cartão de Débito
1076;7;1;88;1.0;2023-07-03;2023-07-08;5;2;7.0;confirmada;PIX
1077;11;4;27;1.0;2023-11-24;2023-11-28;4;4;7.0;cancelada;Cartão de Crédito
1078;3;1;68;2.0;2024-12-15;2024-12-17;2;2;2.0;cancelada;Dinheiro
1079;8;1;262;2.0;2024-01-28;2024-02-04;7;1;8.0;concluída;Cartão de Crédito
1080;4;4;12;3.0;2023-09-03;2023-09-09;6;2;9.0;cancelada;Cartão de Débito
1081;5;3;178;1.0;2024-12-29;2024-12-30;1;2;4.0;cancelada;Dinheiro
1082;10;3;219;1.0;2024-06-08;2024-06-13;5;1;;cancelada;Transferência
1083;4;2;233;2.0;2023-10-21;2023-10-24;3;2;7.0;confirmada;Cartão de Débito
1084;11;2;139;3.0;2023-11-04;2023-11-05;1;2;9.0;cancelada;Dinheiro
1085;1;2;91;2.0;2023-02-05;2023-02-11;6;2;10.0;concluída;Transferência
1086;4;3;279;4.0;2023-02-01;2023-02-03;2;2;6.0;confirmada;pix
1087;2;2;202;1.0;2023-09-17;2023-09-22;5;2;6.0;confirmada;Cartão de Crédito
1088;9;2;234;3.0;2023-07-29;2023-07-30;1;2;9.0;confirmada;Dinheiro
1089;10;1;12;2.0;2023-08-10;2023-08-15;5;1;;cancelada;Cartão de Débito
1090;3;2;34;3.0;2024-01-15;2024-01-17;2;2;2.0;confirmada;Dinheiro
1091;12;2;37;1.0;2023-03-12;2023-03-15;3;2;9.0;confirmada;Cartão de Crédito
1092;5;1;242;2.0;2024-08-25;2024-08-27;2;2;1.0;confirmada;Transferência
1093;7;2;84;3.0;2023-12-28;2023-12-30;2;2;10.0;cancelada;Cartão de Crédito
1094;8;4;160;3.0;2024-01-20;2024-01-26;6;4;9.0;confirmada;Cartão de Crédito
1095;9;2;255;1.0;2024-11-20;2024-11-23;3;1;9.0;confirmada;Transferência
1096;3;2;273;3.0;2024-01-15;2024-01-17;2;1;3.0;confirmada;Dinheiro
1097;3;4;100;1.0;2024-03-01;2024-03-03;2;1;1.0;concluída;Cartão de Débito
1098;12;3;49;1.0;2024-03-19;2024-03-20;1;3;8.0;confirmada;Cartão de Débito
1099;5;2;99;3.0;2024-06-15;2024-06-17;2;2;3.0;confirmada;Transferência
1100;10;1;142;2.0;2023-06-12;2023-06-14;2;1;8.0;cancelada;Transferência
1101;10;2;128;1.0;2023-01-03;2023-01-04;1;1;8.0;no-show;Cartão de Crédito
1102;11;1;261;2.0;2024-05-30;2024-06-02;3;1;7.0;CONFIRMADA ;Cartão de Crédito
1103;11;4;291;3.0;2024-07-22;2024-07-28;6;2;7.0;confirmada;Cartão de Crédito
1104;12;2;97;2.0;2024-09-28;2024-10-05;7;1;7.0;confirmada;Transferência
1105;8;3;238;2.0;2024-10-24;2024-10-31;7;2;10.0;concluída;Cartão de Débito
1106;7;3;151;4.0;2023-11-14;2023-11-19;5;1;7.0;confirmada;Cartão de Débito
1107;12;3;235;2.0;2024-11-13;2024-11-17;4;2;10.0;confirmada;Cartão de Crédito
1108;6;3;116;1.0;2024-09-20;2024-09-26;6;3;10.0;confirmada;Cartão de Débito
1109;7;2;105;1.0;2023-12-08;2023-12-12;4;1;6.0;confirmada;Cartão de Crédito
1110;2;2;241;2.0;2023-08-19;2023-08-22;3;2;6.0;confirmada;Cartão de Crédito
1111;12;2;9;2.0;2024-08-06;2024-08-09;3;1;6.0;cancelada;Cartão de Débito
1112;6;1;29;1.0;2024-03-21;2024-03-25;4;1;9.0;confirmada;PIX
1113;1;1;146;2.0;2024-10-06;2024-10-11;5;1;7.0;confirmada;Cartão de Crédito
1114;12;2;270;2.0;2024-03-10;2024-03-14;4;1;9.0;concluída;PIX
1115;1;4;4;1.0;2023-10-18;2023-10-23;5;2;;cancelada;Transferência
1116;4;4;239;4.0;2023-01-09;2023-01-11;2;2;6.0;confirmada;PIX
1117;9;2;67;4.0;2024-11-15;2024-11-17;2;2;9.0;concluída;Cartão de Débito
1118;8;4;264;2.0;2023-08-07;2023-08-14;7;3;9.0;cancelada;Transferência
1119;7;1;21;1.0;2023-07-02;2023-07-07;5;1;9.0;concluída;Cartão de Crédito
1120;8;3;237;1.0;2023-02-13;2023-02-17;4;1;10.0;confirmada;Cartão de Crédito
1121;10;4;7;4.0;2023-04-03;2023-04-07;4;2;7.0;concluída;Cartão de Crédito
1122;8;4;131;1.0;2023-03-12;2023-03-18;6;3;6.0;cancelada;PIX
1123;3;1;48;3.0;2023-07-15;2023-07-17;2;2;2.0;confirmada;Cartão de Débito
1124;5;1;49;2.0;2023-04-21;2023-04-23;2;1;4.0;cancelada;Cartão de Crédito
1125;1;3;151;2.0;2023-02-25;2023-02-26;1;2;8.0;cancelada;Cartão de Débito
1126;10;2;295;2.0;2024-09-14;2024-09-17;3;2;10.0;confirmada;Cartão de Crédito
1127;5;2;41;3.0;2023-10-15;2023-10-17;2;1;2.0;confirmada;Cartão de Crédito
1128;4;5;252;3.0;2023-06-14;2023-06-17;3;2;9.0;concluída;Transferência
1129;10;3;38;3.0;2024-05-07;2024-05-13;6;2;7.0;confirmada;PIX
1130;8;5;27;1.0;2024-04-09;2024-04-16;7;3;10.0;concluída;PIX
1131;11;2;195;4.0;2023-08-29;2023-08-31;2;1;8.0;confirmada;Cartão de Débito
1132;9;3;66;1.0;2023-06-21;2023-06-22;1;3;;confirmada;Transferência
1133;3;2;184;2.0;2024-07-05;2024-07-06;1;1;4.0;cancelada;Transferência
1134;5;1;125;4.0;2023-07-08;2023-07-11;-1;2;2.0;cancelada;Transferência
1135;8;2;207;1.0;2023-05-25;2023-05-29;4;1;6.0;confirmada;Transferência
1136;9;3;36;1.0;2024-06-09;2024-06-13;4;1;;no-show;Transferência
1137;9;3;294;2.0;2024-02-08;2024-02-15;7;3;7.0;concluída;Dinheiro
1138;3;2;119;1.0;2024-01-15;2024-01-17;2;1;3.0;confirmada;PIX
1139;5;4;73;4.0;2023-11-04;2023-11-07;3;2;;confirmada;PIX
1140;6;2;63;1.0;2023-02-20;2023-02-24;4;2;6.0;confirmada;Transferência
1141;3;1;87;2.0;2024-01-15;2024-01-17;2;2;1.0;confirmada;PIX
1142;8;4;39;4.0;2024-03-30;2024-04-06;7;3;9.0;cancelada;Dinheiro
1143;11;1;77;2.0;2023-09-04;2023-09-06;2;2;6.0;confirmada;Cartão de Débito
1144;10;5;209;2.0;2023-12-05;2023-12-09;4;2;8.0;confirmada;PIX
1145;1;1;46;2.0;2023-10-10;2023-10-15;5;1;10.0;cancelada;PIX
1146;7;1;293;1.0;2023-07-01;2023-07-08;7;2;8.0;confirmada;Cartão de Débito
1147;9;4;68;2.0;2024-11-13;2024-11-20;7;3;8.0;cancelada;PIX
1148;5;1;221;1.0;2023-11-01;2023-11-03;2;2;4.0;confirmada;Cartão de Débito
1149;6;3;297;1.0;2024-12-28;2025-01-01;4;3;8.0;cancelada;Cartão de Débito
1150;11;1;166;4.0;2024-09-22;2024-09-27;5;2;8.0;confirmada;Cartão de Débito
1151;9;3;147;1.0;2023-05-05;2023-05-11;6;3;;cancelada;Transferência
1152;5;2;59;4.0;2023-10-15;2023-10-17;0;1;3.0;CONFIRMADA ;Transferência
1153;5;1;215;4.0;2024-11-15;2024-11-17;2;2;2.0;confirmada;PIX
1154;3;1;214;2.0;2023-07-15;2023-07-17;2;1;2.0;confirmada;Cartão de Débito
1155;6;2;249;1.0;2023-03-02;2023-03-06;4;2;10.0;confirmada;PIX
1156;6;3;241;3.0;2023-08-04;2023-08-05;1;3;9.0;cancelada;cartao debito
1157;12;4;183;3.0;2023-08-12;2023-08-18;6;2;9.0;concluída;Cartão de Crédito
1158;9;3;212;3.0;2024-11-07;2024-11-12;5;1;9.0;confirmada;PIX
1159;12;3;106;3.0;2023-02-26;2023-02-28;2;2;6.0;confirmada;Transferência
1160;7;2;267;;2023-03-06;2023-03-08;2;1;10.0;confirmada;Cartão de Crédito
1161;1;1;295;3.0;2023-11-09;2023-11-14;5;1;7.0;confirmada;Dinheiro
1162;5;1;32;3.0;2023-04-17;2023-04-18;1;1;2.0;confirmada;Dinheiro
1163;9;5;118;2.0;2024-03-08;2024-03-10;2;1;8.0;confirmada;Transferência
1164;1;4;102;1.0;2024-02-18;2024-02-20;2;1;7.0;cancelada;PIX
1165;8;3;208;2.0;2024-01-12;2024-01-19;7;2;8.0;confirmada;Transferência
1166;9;3;33;2.0;2023-11-02;2023-11-04;2;2;9.0;confirmada;PIX
1167;7;3;182;2.0;2023-01-01;2023-01-04;3;3;10.0;confirmada;Transferência
1168;7;1;54;4.0;2023-05-30;2023-06-02;3;1;8.0;confirmada;Dinheiro
1169;9;3;177;1.0;2024-05-23;2024-05-26;3;2;8.0;confirmada;Cartão de Débito
1170;8;3;185;1.0;2023-11-18;2023-11-25;7;3;;confirmada;Dinheiro
1171;11;2;72;2.0;2024-07-25;2024-07-27;2;1;9.0;concluída;Cartão de Crédito
1172;1;3;116;3.0;2023-01-05;2023-01-06;1;1;10.0;confirmada;Cartão de Débito
1173;9;2;71;2.0;2023-11-05;2023-11-06;1;1;;concluída;Dinheiro
1174;9;1;160;2.0;2023-04-02;2023-04-04;2;2;;cancelada;PIX
1175;3;1;138;4.0;2024-01-15;2024-01-17;2;2;1.0;confirmada;Dinheiro
1176;8;2;179;4.0;2023-01-10;2023-01-14;4;1;6.0;confirmada;PIX
1177;10;3;142;2.0;2023-02-21;2023-02-24;3;2;8.0;confirmada;PIX
1178;4;4;224;1.0;2024-10-18;2024-10-19;1;1;;confirmada;PIX
1179;7;2;145;4.0;2024-03-29;2024-04-04;6;2;8.0;confirmada;Transferência
1180;11;2;244;4.0;2023-09-25;2023-09-30;5;1;6.0;confirmada;Cartão de Crédito
1181;3;1;82;2.0;2024-07-03;2024-07-05;2;1;;confirmada;Dinheiro
1182;8;1;73;3.0;2023-09-30;2023-10-02;2;2;6.0;confirmada;Transferência
1183;9;4;2;2.0;2024-08-29;2024-09-01;3;4;6.0;confirmada;Transferência
1184;4;3;46;2.0;2023-06-02;2023-06-08;6;1;9.0;confirmada;Dinheiro
1185;2;3;148;1.0;2024-04-20;2024-04-24;4;3;9.0;confirmada;Cartão de Crédito
1186;4;2;166;4.0;2023-06-01;2023-06-05;4;2;6.0;confirmada;cred
1187;4;1;61;4.0;2023-10-19;2023-10-20;1;2;7.0;confirmada;PIX
1188;10;4;227;;2023-10-27;2023-10-31;4;3;9.0;cancelada;Cartão de Crédito
1189;7;5;26;2.0;2024-07-13;2024-07-18;5;2;6.0;no-show;Transferência
1190;5;1;116;2.0;2023-11-16;2023-11-19;3;2;;cancelada;Transferência
1191;11;2;132;4.0;2023-02-18;2023-02-21;3;1;10.0;cancelada;Cartão de Débito
1192;5;1;88;1.0;2024-03-11;2024-03-14;3;1;4.0;no-show;Dinheiro
1193;1;3;53;1.0;2023-08-29;2023-08-30;1;2;;confirmada;Cartão de Crédito
1194;4;1;233;1.0;2024-05-25;2024-05-31;6;2;7.0;confirmada;Cartão de Crédito
1195;7;3;96;3.0;2023-05-04;2023-05-10;6;3;9.0;cancelada;Transferência
1196;10;1;253;1.0;2024-10-26;2024-11-02;7;1;10.0;confirmada;PIX
1197;4;4;96;1.0;2023-01-12;2023-01-18;6;1;6.0;cancelada;PIX
1198;12;1;85;3.0;2024-09-13;2024-09-18;5;2;;confirmada;PIX
1199;6;2;62;;2023-04-10;2023-04-11;1;2;8.0;confirmada;Cartão de Crédito
1200;3;1;59;4.0;2024-01-15;2024-01-17;2;1;1.0;confirmada;Dinheiro
1201;6;3;120;3.0;2024-11-11;2024-11-12;1;-2;6.0;confirmada;Dinheiro
1202;11;1;59;3.0;2024-09-30;2024-10-06;6;2;7.0;confirmada;Transferência
1203;5;2;79;4.0;2023-10-15;2023-10-17;2;1;2.0;confirmada;Cartão de Crédito
1204;9;1;35;1.0;2023-12-23;2023-12-25;2;1;;confirmada;Cartão de Crédito
1205;8;3;229;1.0;2024-06-30;2024-07-06;6;3;7.0;confirmada;Transferência
1206;10;2;94;;2023-06-19;2023-06-23;4;1;;concluída;Dinheiro
1207;11;4;91;2.0;2023-09-11;2023-09-15;4;4;7.0;confirmada;PIX
1208;5;3;203;2.0;2024-12-22;2024-12-24;2;3;;confirmada;Transferência
1209;7;5;61;1.0;2023-08-29;2023-09-05;7;3;9.0;confirmada;Transferência
1210;5;2;193;2.0;2023-09-08;2023-09-09;1;2;1.0;confirmada;Dinheiro
1211;10;3;74;1.0;2024-09-05;2024-09-11;6;3;8.0;cancelada;Cartão de Débito
1212;9;1;13;4.0;2024-04-24;2024-04-25;1;1;8.0;cancelada;Cartão de Crédito
1213;4;3;269;1.0;2024-12-20;2024-12-25;5;3;10.0;confirmada;Cartão de Débito
1214;1;1;117;3.0;2024-12-03;2024-12-05;2;1;;confirmada;Transferência
1215;3;2;240;3.0;2023-07-15;2023-07-17;2;1;3.0;confirmada;Transferência
1216;6;3;250;3.0;2023-07-22;2023-07-23;1;3;7.0;confirmada;Cartão de Débito
1217;3;1;180;1.0;2024-01-15;2024-01-17;2;1;1.0;confirmada;Cartão de Crédito
1218;10;2;94;;2023-09-22;2023-09-24;2;1;10.0;no-show;Cartão de Débito
1219;1;2;129;1.0;2024-05-14;2024-05-16;2;2;9.0;cancelada;Cartão de Débito
1220;5;1;190;1.0;2023-09-24;2023-09-26;2;2;1.0;no-show;Cartão de Débito
1221;2;3;58;4.0;2023-03-27;2023-03-30;3;2;6.0;confirmada;Cartão de Débito
1222;1;3;201;3.0;2023-08-17;2023-08-23;6;2;8.0;confirmada;Transferência
